ESTU_TIPODOCUMENTO|ESTU_NACIONALIDAD|ESTU_GENERO|ESTU_FECHANACIMIENTO|PERIODO|ESTU_CONSECUTIVO|ESTU_ESTUDIANTE|ESTU_PAIS_RESIDE|ESTU_TIENEETNIA|ESTU_ETNIA|ESTU_COD_RESIDE_DEPTO|ESTU_COD_RESIDE_MCPIO|FAMI_ESTRATOVIVIENDA|FAMI_PERSONASHOGAR|FAMI_CUARTOSHOGAR|FAMI_EDUCACIONPADRE|FAMI_EDUCACIONMADRE|FAMI_TRABAJOLABORPADRE|FAMI_TRABAJOLABORMADRE|FAMI_TIENEINTERNET|FAMI_TIENESERVICIOTV|FAMI_TIENECOMPUTADOR|FAMI_TIENELAVADORA|FAMI_TIENEHORNOMICROOGAS|FAMI_TIENEAUTOMOVIL|FAMI_TIENEMOTOCICLETA|FAMI_TIENECONSOLAVIDEOJUEGOS|FAMI_NUMLIBROS|FAMI_COMELECHEDERIVADOS|FAMI_COMECARNEPESCADOHUEVO|FAMI_COMECEREALFRUTOSLEGUMBRE|FAMI_SITUACIONECONOMICA|ESTU_DEDICACIONLECTURADIARIA|ESTU_DEDICACIONINTERNET|ESTU_HORASSEMANATRABAJA|ESTU_TIPOREMUNERACION|COLE_CODIGO_ICFES|COLE_COD_DANE_ESTABLECIMIENTO|COLE_NOMBRE_ESTABLECIMIENTO|COLE_GENERO|COLE_NATURALEZA|COLE_CALENDARIO|COLE_BILINGUE|COLE_CARACTER|COLE_COD_DANE_SEDE|COLE_NOMBRE_SEDE|COLE_SEDE_PRINCIPAL|COLE_AREA_UBICACION|COLE_JORNADA|COLE_COD_MCPIO_UBICACION|COLE_COD_DEPTO_UBICACION|ESTU_PRIVADO_LIBERTAD|ESTU_COD_MCPIO_PRESENTACION|ESTU_COD_DEPTO_PRESENTACION|PUNT_LECTURA_CRITICA|PERCENTIL_LECTURA_CRITICA|DESEMP_LECTURA_CRITICA|PUNT_MATEMATICAS|PERCENTIL_MATEMATICAS|DESEMP_MATEMATICAS|PUNT_C_NATURALES|PERCENTIL_C_NATURALES|DESEMP_C_NATURALES|PUNT_SOCIALES_CIUDADANAS|PERCENTIL_SOCIALES_CIUDADANAS|DESEMP_SOCIALES_CIUDADANAS|PUNT_INGLES|PERCENTIL_INGLES|DESEMP_INGLES|PUNT_GLOBAL|PERCENTIL_GLOBAL|ESTU_INSE_INDIVIDUAL|ESTU_NSE_INDIVIDUAL|ESTU_NSE_ESTABLECIMIENTO|ESTU_ESTADOINVESTIGACION|ESTU_GENERACION-E
CC|COLOMBIA|F|08/11/1999|20191|SB11201910040386|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|1 a 2|Tres|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|Si|No|Si|No|0 A 10 LIBROS|Todos o casi todos los días|1 o 2 veces por semana|1 o 2 veces por semana|Igual|No leo por entretenimiento|Entre 30 y 60 minutos|Menos de 10 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|52|32|3|37|12|2|35|9|1|40|21|1|41|18|A-|205|17|52.2794427890747|3|2|PUBLICAR|NO
CC|COLOMBIA|F|21/02/2000|20191|SB11201910021555|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 3|3 a 4|Dos|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|Es vendedor o trabaja en atención al público|Trabaja en el hogar, no trabaja o estudia|No|Si|Si|Si|No|No|No|No|0 A 10 LIBROS|Todos o casi todos los días|Todos o casi todos los días|1 o 2 veces por semana|Peor|No leo por entretenimiento|Entre 1 y 3 horas|Entre 21 y 30 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|49|25|2|37|12|2|39|17|1|39|20|1|47|28|A-|207|17|49.6171662926495|2|2|PUBLICAR|NO
TI|COLOMBIA|M|14/03/2001|20191|SB11201910040400|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 3|5 a 6|Cuatro|Secundaria (Bachillerato) incompleta|Secundaria (Bachillerato) incompleta|Es vendedor o trabaja en atención al público|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|No|No|No|Si|No|26 A 100 LIBROS|1 o 2 veces por semana|1 o 2 veces por semana|1 o 2 veces por semana|Igual|30 minutos o menos|Entre 1 y 3 horas|0|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|56|42|3|51|36|3|49|36|2|48|36|2|67|59|A2|261|40|48.2180282646701|2|2|PUBLICAR|NO
TI|COLOMBIA|M|29/03/2001|20191|SB11201910040370|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|9 o más|Seis o mas|Secundaria (Bachillerato) incompleta|Secundaria (Bachillerato) completa|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|No aplica|Si|Si|Si|Si|Si|Si|Si|Si|11 A 25 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|Mejor|Entre 30 y 60 minutos|Entre 30 y 60 minutos|0|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|50|27|2|51|35|3|43|24|2|33|9|1|47|30|A-|222|24|61.8704594729178|3|2|PUBLICAR|NO
CC|COLOMBIA|F|29/06/1962|20191|SB11201910040394|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|5 a 6|Dos|Primaria incompleta|Primaria completa|No aplica|No aplica|Si|Si|Si|Si|No|No|No|No|0 A 10 LIBROS|1 o 2 veces por semana|1 o 2 veces por semana|1 o 2 veces por semana|Igual|30 minutos o menos|30 minutos o menos|Entre 21 y 30 horas|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|67|73|4|55|45|3|48|34|2|67|77|3|50|35|A1|293|54|43.8161911891076|2|2|PUBLICAR|NO
CC|COLOMBIA|F|25/05/1993|20191|SB11201910040342|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 3|3 a 4|Uno|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|No aplica|Pensionado|No|No|No|Si|No|No|No|No|-|3 a 5 veces por semana|1 o 2 veces por semana|Nunca o rara vez comemos eso|Igual|30 minutos o menos|Entre 30 y 60 minutos|Más de 30 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|43|14|2|22|1|1|36|10|1|30|4|1|41|18|A-|167|3|41.8659465119713|2|2|PUBLICAR|NO
TI|COLOMBIA|F|25/10/2000|20191|SB11201910021564|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 3|1 a 2|Dos|Educación profesional completa|Técnica o tecnológica completa|Trabaja en el hogar, no trabaja o estudia|Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)|Si|No|Si|Si|Si|No|Si|No|0 A 10 LIBROS|1 o 2 veces por semana|1 o 2 veces por semana|Nunca o rara vez comemos eso|Igual|30 minutos o menos|Entre 30 y 60 minutos|Entre 11 y 20 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|54|38|3|45|24|2|41|19|2|46|34|2|33|7|A-|227|26|50.8556969332898|2|2|PUBLICAR|NO
CC|COLOMBIA|M|20/05/1977|20191|SB11201910028093|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 3|3 a 4|Tres|Primaria completa|Primaria completa|No aplica|Pensionado|Si|Si|Si|Si|Si|No|No|No|11 A 25 LIBROS|3 a 5 veces por semana|3 a 5 veces por semana|1 o 2 veces por semana|Igual|Entre 30 y 60 minutos|Entre 1 y 3 horas|Más de 30 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|62|58|3|38|13|2|51|40|2|55|51|2|47|30|A-|256|38|51.0239050148195|2|2|PUBLICAR|NO
CC|COLOMBIA|M|24/06/1989|20191|SB11201910028107|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 1|1 a 2|Uno|Primaria incompleta|Primaria incompleta|Es agricultor, pesquero o jornalero|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|No|No|No|No|0 A 10 LIBROS|3 a 5 veces por semana|1 o 2 veces por semana|1 o 2 veces por semana|Peor|No leo por entretenimiento|30 minutos o menos|Más de 30 horas|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|37|6|2|30|4|1|41|21|2|34|10|1|35|10|A-|177|6|43.5303444785511|2|2|PUBLICAR|NO
CC|COLOMBIA|M|14/10/1999|20191|SB11201910021356|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|3 a 4|Tres|Educación profesional completa|Técnica o tecnológica completa|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|Si|No|No|No|11 A 25 LIBROS|3 a 5 veces por semana|Todos o casi todos los días|3 a 5 veces por semana|Igual|Más de 2 horas|Más de 3 horas|Más de 30 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|60|53|3|58|51|3|46|30|2|56|52|3|60|50|A2|277|47|57.0922187768629|3|2|PUBLICAR|NO
TI|COLOMBIA|F|19/10/2001|20191|SB11201910040393|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 3|3 a 4|Tres|Técnica o tecnológica completa|Técnica o tecnológica completa|Es operario de máquinas o conduce vehículos (taxita, chofer)|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Si|Si|Si|Si|Si|No|No|No|11 A 25 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Igual|Entre 30 y 60 minutos|Más de 3 horas|0|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|68|78|4|62|61|3|63|67|3|63|67|3|78|77|B1|325|69|59.8138933968688|3|2|PUBLICAR|NO
CC|COLOMBIA|M|09/02/1999|20191|SB11201910028155|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|5 a 6|Tres|No sabe|Secundaria (Bachillerato) completa|No sabe|Trabaja en el hogar, no trabaja o estudia|No|Si|No|Si|No|No|Si|No|11 A 25 LIBROS|Nunca o rara vez comemos eso|3 a 5 veces por semana|Nunca o rara vez comemos eso|Peor|Entre 30 y 60 minutos|Entre 30 y 60 minutos|Más de 30 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|56|41|3|65|67|3|60|60|3|59|60|3|68|61|B1|303|58|40.9863755615344|1|2|PUBLICAR|NO
CC|COLOMBIA|M|09/10/1994|20191|SB11201910028136|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|5 a 6|Dos|Primaria completa|Secundaria (Bachillerato) completa|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Es agricultor, pesquero o jornalero|No|Si|No|Si|No|No|Si|No|11 A 25 LIBROS|1 o 2 veces por semana|3 a 5 veces por semana|1 o 2 veces por semana|Peor|Entre 30 y 60 minutos|Entre 30 y 60 minutos|Más de 30 horas|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|58|47|3|46|27|2|39|15|1|49|38|2|38|13|A-|236|30|41.9858449146249|2|2|PUBLICAR|NO
CC|COLOMBIA|F|23/07/1968|20191|SB11201910021554|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 3|5 a 6|Tres|Ninguno|Ninguno|Trabaja en el hogar, no trabaja o estudia|No aplica|Si|Si|Si|No|No|No|No|No|0 A 10 LIBROS|3 a 5 veces por semana|3 a 5 veces por semana|1 o 2 veces por semana|Peor|Entre 30 y 60 minutos|30 minutos o menos|Menos de 10 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|35|4|1|26|2|1|36|10|1|33|8|1|34|8|A-|163|3|42.1337207940531|2|2|PUBLICAR|NO
CC|COLOMBIA|M|18/05/1970|20191|SB11201910021558|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|3 a 4|Dos|Secundaria (Bachillerato) incompleta|Primaria incompleta|Es agricultor, pesquero o jornalero|Trabaja en el hogar, no trabaja o estudia|Si|No|Si|Si|Si|No|Si|No|0 A 10 LIBROS|1 o 2 veces por semana|Nunca o rara vez comemos eso|1 o 2 veces por semana|-|No leo por entretenimiento|Entre 30 y 60 minutos|Más de 30 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|40|9|2|53|40|3|56|50|3|48|37|2|40|17|A-|243|33|43.1579099475741|2|2|PUBLICAR|NO
CC|COLOMBIA|F|01/05/2000|20191|SB11201910040412|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 1|1 a 2|Uno|Secundaria (Bachillerato) incompleta|-|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Trabaja en el hogar, no trabaja o estudia|No|Si|No|No|Si|No|No|No|11 A 25 LIBROS|Todos o casi todos los días|1 o 2 veces por semana|3 a 5 veces por semana|Mejor|Entre 30 y 60 minutos|Entre 30 y 60 minutos|0|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|45|18|2|44|22|2|39|17|1|36|14|1|39|15|A-|204|16|45.9034407482182|2|2|PUBLICAR|NO
CC|COLOMBIA|F|25/07/1983|20191|SB11201910021336|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|1 a 2|Tres|Ninguno|Primaria incompleta|Es agricultor, pesquero o jornalero|Trabaja como personal de limpieza, mantenimiento, seguridad o construcción|Si|No|Si|Si|No|No|No|No|0 A 10 LIBROS|1 o 2 veces por semana|Todos o casi todos los días|Todos o casi todos los días|Igual|30 minutos o menos|Más de 3 horas|0|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|48|23|2|37|11|2|36|11|1|33|9|1|28|3|A-|188|10|41.9642084015085|2|2|PUBLICAR|NO
TI|COLOMBIA|M|14/09/2000|20191|SB11201910021557|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 3|1 a 2|Tres|Secundaria (Bachillerato) incompleta|Secundaria (Bachillerato) incompleta|Es operario de máquinas o conduce vehículos (taxita, chofer)|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Si|Si|Si|Si|Si|Si|Si|No|11 A 25 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|Mejor|30 minutos o menos|Entre 1 y 3 horas|Entre 21 y 30 horas|Si, en efectivo y especie|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|57|46|3|56|47|3|42|22|2|46|34|2|48|31|A1|250|36|56.1967372828766|3|2|PUBLICAR|NO
CC|COLOMBIA|F|15/10/2000|20191|SB11201910028132|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|5 a 6|Tres|Secundaria (Bachillerato) completa|Técnica o tecnológica incompleta|Es vendedor o trabaja en atención al público|Es vendedor o trabaja en atención al público|Si|Si|Si|Si|Si|No|No|No|0 A 10 LIBROS|Nunca o rara vez comemos eso|1 o 2 veces por semana|3 a 5 veces por semana|Igual|Entre 30 y 60 minutos|Más de 3 horas|0|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|56|42|3|51|36|3|51|41|2|59|60|3|63|54|A2|275|46|53.9531242805813|3|2|PUBLICAR|NO
CC|COLOMBIA|F|15/09/1991|20191|SB11201910028097|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|3 a 4|Cuatro|Ninguno|Primaria incompleta|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|Si|No|No|No|0 A 10 LIBROS|Todos o casi todos los días|Todos o casi todos los días|1 o 2 veces por semana|Mejor|30 minutos o menos|Más de 3 horas|Más de 30 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|35|4|1|21|1|1|31|3|1|35|11|1|31|6|A-|153|1|50.0418405462569|2|2|PUBLICAR|NO
TI|COLOMBIA|M|25/02/2000|20191|SB11201910021386|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|5 a 6|Tres|No sabe|No sabe|No aplica|No aplica|Si|Si|Si|Si|Si|No|Si|Si|26 A 100 LIBROS|3 a 5 veces por semana|Todos o casi todos los días|1 o 2 veces por semana|Mejor|No leo por entretenimiento|No Navega Internet|Más de 30 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|31|2|1|24|1|1|24|1|1|30|4|1|30|5|A-|137|1|58.3632045911267|3|2|PUBLICAR|NO
CC|COLOMBIA|M|20/02/1990|20191|SB11201910040463|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|1 a 2|Uno|Primaria completa|Primaria completa|Es agricultor, pesquero o jornalero|Es agricultor, pesquero o jornalero|No|Si|No|No|Si|No|Si|No|0 A 10 LIBROS|Todos o casi todos los días|3 a 5 veces por semana|1 o 2 veces por semana|Igual|Entre 30 y 60 minutos|Entre 1 y 3 horas|Más de 30 horas|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|47|22|2|37|11|2|38|15|1|42|26|2|31|6|A-|201|15|39.3906858455161|1|2|PUBLICAR|NO
CC|COLOMBIA|M|05/03/1985|20191|SB11201910021459|ESTUDIANTE|COLOMBIA|No|-|05|05079|Estrato 2|3 a 4|Dos|Secundaria (Bachillerato) completa|Primaria completa|Pensionado|Pensionado|No|No|Si|No|No|Si|Si|No|0 A 10 LIBROS|3 a 5 veces por semana|3 a 5 veces por semana|Nunca o rara vez comemos eso|Igual|30 minutos o menos|30 minutos o menos|Menos de 10 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|49|26|2|34|7|1|37|11|1|34|10|1|27|3|A-|188|10|46.4172278624152|2|2|PUBLICAR|NO
CC|COLOMBIA|F|18/08/1972|20191|SB11201910021384|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|3 a 4|Dos|Primaria incompleta|Primaria incompleta|Trabaja en el hogar, no trabaja o estudia|Trabaja en el hogar, no trabaja o estudia|No|No|Si|Si|Si|No|No|No|0 A 10 LIBROS|Todos o casi todos los días|Todos o casi todos los días|1 o 2 veces por semana|Igual|No leo por entretenimiento|No Navega Internet|Menos de 10 horas|Si, en efectivo|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|34|3|1|33|7|1|33|5|1|39|19|1|26|2|A-|170|4|43.7743202621253|2|2|PUBLICAR|NO
CC|COLOMBIA|F|14/02/1997|20191|SB11201910028096|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 2|3 a 4|Dos|-|-|-|-|No|Si|No|Si|No|No|Si|No|11 A 25 LIBROS|1 o 2 veces por semana|1 o 2 veces por semana|1 o 2 veces por semana|Igual|Entre 30 y 60 minutos|30 minutos o menos|0|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|55|39|3|50|34|2|43|25|2|50|40|2|34|8|A-|242|32|42.0868415505376|2|2|PUBLICAR|NO
CC|COLOMBIA|M|30/11/1999|20191|SB11201910040373|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 3|3 a 4|Tres|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) incompleta|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Trabaja como personal de limpieza, mantenimiento, seguridad o construcción|Si|Si|Si|Si|Si|No|No|No|11 A 25 LIBROS|Todos o casi todos los días|3 a 5 veces por semana|3 a 5 veces por semana|Igual|Entre 30 y 60 minutos|Más de 3 horas|0|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|44|16|2|49|32|2|43|24|2|41|23|2|40|16|A-|220|23|54.9460583220344|3|2|PUBLICAR|NO
CC|COLOMBIA|F|26/05/2000|20191|SB11201910021370|ESTUDIANTE|COLOMBIA|No|-|05|05001|Estrato 4|3 a 4|Tres|Postgrado|Educación profesional completa|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)|Si|Si|Si|Si|Si|No|No|No|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|Más de 2 horas|Más de 3 horas|0|No|095869|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|MIXTO|NO OFICIAL|OTRO|N|ACADÉMICO|305001022682|POLITÉCNICO MAYOR AGENCIA CRISTIANA DE SERVICIO Y EDUCACIÓN|S|URBANO|MAÑANA|05001|05|N|05001|05|56|42|3|58|51|3|54|46|2|58|56|3|56|43|A1|282|49|69.720433049654|4|2|PUBLICAR|NO
